SKU,Plant,Stock_on_Floor,Reorder_Point_Hl,%Variance_vs_ROP,Planned_Loads_7days,Demand_7days,Stock_On_floor_7Days,%Predicted_Var_vs ROP 7days,Production,National Average,ROP Hl at Plant,UID,Site_Code,HL Above/Below_y,ATD,MACOwoVLC,1HL_TO_Pal,plant_site,Cost,TripCost_perPallet24,UID obs,UID oos,oos vol,final oos vol,actual MACO,OOS %,OOS MACO
ZL000091,DA38,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA38_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA38,0.9758348008871847,0.04065978337029936,DA40_ZL000091,DA38_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA35,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA35_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA35,1.155992641604193,0.04816636006684138,DA36_ZL000091,DA35_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA35,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA35_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA35,1.0,0.041666666666666664,DA40_ZL000091,DA35_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA46,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA46_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA46,1.155992641604193,0.04816636006684138,DA36_ZL000091,DA46_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA46,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA46_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA46,1.0,0.041666666666666664,DA40_ZL000091,DA46_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA44,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA44_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA44,1.133414924166462,0.047225621840269245,DA36_ZL000091,DA44_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA44,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA44_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA44,1.233785527668648,0.051407730319527,DA40_ZL000091,DA44_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA37,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA37_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA37,1.162766299832193,0.048448595826341374,DA36_ZL000091,DA37_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA37,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA37_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA37,1.263136903334379,0.05263070430559912,DA40_ZL000091,DA37_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000090,DA39,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA39_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA39,1.133414924166462,0.047225621840269245,DA36_ZL000090,DA39_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA39,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA39_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA39,1.233785527668648,0.051407730319527,DA40_ZL000090,DA39_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA42,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA42_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA42,1.162766299832193,0.048448595826341374,DA36_ZL000090,DA42_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA42,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA42_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA42,1.263136903334379,0.05263070430559912,DA40_ZL000090,DA42_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA34,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA34_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA34,0.8081149823420368,0.033671457597584865,DA36_ZL000090,DA34_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA34,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA34_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA34,0.9084855858442228,0.037853566076842614,DA40_ZL000090,DA34_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA33,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA33_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA33,0.8574469683224957,0.03572695701343732,DA36_ZL000090,DA33_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA33,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA33_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA33,0.9578175718246816,0.039909065492695066,DA40_ZL000090,DA33_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA45,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA45_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA45,1.122125669682195,0.046755236236758126,DA36_ZL000090,DA45_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA45,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA45_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA45,1.0,0.041666666666666664,DA40_ZL000090,DA45_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA38,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA38_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA38,0.8754641973849986,0.03647767489104161,DA36_ZL000090,DA38_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA38,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA38_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA38,0.9758348008871847,0.04065978337029936,DA40_ZL000090,DA38_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA35,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA35_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA35,1.155992641604193,0.04816636006684138,DA36_ZL000090,DA35_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA35,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA35_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA35,1.0,0.041666666666666664,DA40_ZL000090,DA35_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
